epoch,index,firing_time,production,rewarded_time,delivered_reward,passed_time,received_reward,:u,rule,:activation,:u-CHECK-PASS,:u-DONT-CHECK,motivation,at
0,32,44.631,PROCESS-LOCATION,44.997,1.0,0.416,0.5840000000000001,0.08858076,CIRCLE-LEFT,2.7735217,0.69617134,-0.22075263,1,0.05
0,33,45.872,DONT-PROCESS-LOCATION,46.251,1.0,0.429,0.571,-0.043443978,SQUARE-RIGHT,3.5002766,0.6897028,-0.22075263,1,0.05
0,33,45.872,DONT-PROCESS-LOCATION,46.251,1.0,0.429,0.571,-0.043443978,CIRCLE-LEFT,3.8965704,0.6897028,-0.22075263,1,0.05
0,33,45.822,DONT-PROCESS-SHAPE,46.251,1.0,0.479,0.521,0.21116844,SQUARE-RIGHT,3.5002766,0.6897028,-0.22075263,1,0.05
0,33,45.822,DONT-PROCESS-SHAPE,46.251,1.0,0.479,0.521,0.21116844,CIRCLE-LEFT,3.8965704,0.6897028,-0.22075263,1,0.05
0,34,47.076,DONT-PROCESS-LOCATION,47.856,0.0,0.83,-0.83,-0.46283984,CIRCLE-LEFT,3.9021485,0.6897028,-0.22963095,1,0.05
0,34,47.076,DONT-PROCESS-LOCATION,47.856,0.0,0.83,-0.83,-0.46283984,SQUARE-RIGHT,3.082314,0.6897028,-0.22963095,1,0.05
0,34,47.076,DONT-PROCESS-LOCATION,47.856,0.0,0.62,-0.62,-0.46283984,CIRCLE-LEFT,3.9021485,0.6897028,-0.22963095,1,0.05
0,34,47.076,DONT-PROCESS-LOCATION,47.856,0.0,0.62,-0.62,-0.46283984,SQUARE-RIGHT,3.082314,0.6897028,-0.22963095,1,0.05
0,34,47.286,DONT-PROCESS-LOCATION,47.856,0.0,0.83,-0.83,-0.46283984,CIRCLE-LEFT,3.9021485,0.6897028,-0.22963095,1,0.05
0,34,47.286,DONT-PROCESS-LOCATION,47.856,0.0,0.83,-0.83,-0.46283984,SQUARE-RIGHT,3.082314,0.6897028,-0.22963095,1,0.05
0,34,47.286,DONT-PROCESS-LOCATION,47.856,0.0,0.62,-0.62,-0.46283984,CIRCLE-LEFT,3.9021485,0.6897028,-0.22963095,1,0.05
0,34,47.286,DONT-PROCESS-LOCATION,47.856,0.0,0.62,-0.62,-0.46283984,SQUARE-RIGHT,3.082314,0.6897028,-0.22963095,1,0.05
0,34,47.126,DONT-PROCESS-SHAPE,47.856,0.0,0.78,-0.78,-0.33917934,CIRCLE-LEFT,3.9021485,0.6897028,-0.22963095,1,0.05
0,34,47.126,DONT-PROCESS-SHAPE,47.856,0.0,0.78,-0.78,-0.33917934,SQUARE-RIGHT,3.082314,0.6897028,-0.22963095,1,0.05
0,34,47.126,DONT-PROCESS-SHAPE,47.856,0.0,0.57,-0.57,-0.33917934,CIRCLE-LEFT,3.9021485,0.6897028,-0.22963095,1,0.05
0,34,47.126,DONT-PROCESS-SHAPE,47.856,0.0,0.57,-0.57,-0.33917934,SQUARE-RIGHT,3.082314,0.6897028,-0.22963095,1,0.05
0,34,47.336,DONT-PROCESS-SHAPE,47.856,0.0,0.78,-0.78,-0.33917934,CIRCLE-LEFT,3.9021485,0.6897028,-0.22963095,1,0.05
0,34,47.336,DONT-PROCESS-SHAPE,47.856,0.0,0.78,-0.78,-0.33917934,SQUARE-RIGHT,3.082314,0.6897028,-0.22963095,1,0.05
0,34,47.336,DONT-PROCESS-SHAPE,47.856,0.0,0.57,-0.57,-0.33917934,CIRCLE-LEFT,3.9021485,0.6897028,-0.22963095,1,0.05
0,34,47.336,DONT-PROCESS-SHAPE,47.856,0.0,0.57,-0.57,-0.33917934,SQUARE-RIGHT,3.082314,0.6897028,-0.22963095,1,0.05
0,35,48.731,DONT-PROCESS-SHAPE,49.11,1.0,0.429,0.571,0.02489239,CIRCLE-LEFT,2.0019515,0.6858217,-0.22963095,1,0.05
0,35,48.731,DONT-PROCESS-SHAPE,49.11,1.0,0.429,0.571,0.02489239,SQUARE-RIGHT,3.9110005,0.6858217,-0.22963095,1,0.05
0,35,48.681,PROCESS-LOCATION,49.11,1.0,0.479,0.521,0.26154846,CIRCLE-LEFT,2.0019515,0.6858217,-0.22963095,1,0.05
0,35,48.681,PROCESS-LOCATION,49.11,1.0,0.479,0.521,0.26154846,SQUARE-RIGHT,3.9110005,0.6858217,-0.22963095,1,0.05
0,36,49.935,DONT-PROCESS-SHAPE,50.735,0.0,0.85,-0.85,-0.43143874,SQUARE-RIGHT,3.4209301,0.6858217,-0.23834714,1,0.05
0,36,49.935,DONT-PROCESS-SHAPE,50.735,0.0,0.85,-0.85,-0.43143874,CIRCLE-LEFT,3.1792078,0.6858217,-0.23834714,1,0.05
0,36,49.935,DONT-PROCESS-SHAPE,50.735,0.0,0.591,-0.591,-0.43143874,SQUARE-RIGHT,3.4209301,0.6858217,-0.23834714,1,0.05
0,36,49.935,DONT-PROCESS-SHAPE,50.735,0.0,0.591,-0.591,-0.43143874,CIRCLE-LEFT,3.1792078,0.6858217,-0.23834714,1,0.05
0,36,50.194,DONT-PROCESS-SHAPE,50.735,0.0,0.85,-0.85,-0.43143874,SQUARE-RIGHT,3.4209301,0.6858217,-0.23834714,1,0.05
0,36,50.194,DONT-PROCESS-SHAPE,50.735,0.0,0.85,-0.85,-0.43143874,CIRCLE-LEFT,3.1792078,0.6858217,-0.23834714,1,0.05
0,36,50.194,DONT-PROCESS-SHAPE,50.735,0.0,0.591,-0.591,-0.43143874,SQUARE-RIGHT,3.4209301,0.6858217,-0.23834714,1,0.05
0,36,50.194,DONT-PROCESS-SHAPE,50.735,0.0,0.591,-0.591,-0.43143874,CIRCLE-LEFT,3.1792078,0.6858217,-0.23834714,1,0.05
0,36,49.985,PROCESS-LOCATION,50.735,0.0,0.8,-0.8,-0.35424256,SQUARE-RIGHT,3.4209301,0.6858217,-0.23834714,1,0.05
0,36,49.985,PROCESS-LOCATION,50.735,0.0,0.8,-0.8,-0.35424256,CIRCLE-LEFT,3.1792078,0.6858217,-0.23834714,1,0.05
0,36,49.985,PROCESS-LOCATION,50.735,0.0,0.641,-0.641,-0.35424256,SQUARE-RIGHT,3.4209301,0.6858217,-0.23834714,1,0.05
0,36,49.985,PROCESS-LOCATION,50.735,0.0,0.641,-0.641,-0.35424256,CIRCLE-LEFT,3.1792078,0.6858217,-0.23834714,1,0.05
0,36,50.144,PROCESS-LOCATION,50.735,0.0,0.8,-0.8,-0.35424256,SQUARE-RIGHT,3.4209301,0.6858217,-0.23834714,1,0.05
0,36,50.144,PROCESS-LOCATION,50.735,0.0,0.8,-0.8,-0.35424256,CIRCLE-LEFT,3.1792078,0.6858217,-0.23834714,1,0.05
0,36,50.144,PROCESS-LOCATION,50.735,0.0,0.641,-0.641,-0.35424256,SQUARE-RIGHT,3.4209301,0.6858217,-0.23834714,1,0.05
0,36,50.144,PROCESS-LOCATION,50.735,0.0,0.641,-0.641,-0.35424256,CIRCLE-LEFT,3.1792078,0.6858217,-0.23834714,1,0.05
0,37,51.61,DONT-PROCESS-LOCATION,51.985,1.0,0.425,0.575,-0.047703892,SQUARE-RIGHT,4.7964783,0.683493,-0.23834714,1,0.05
0,37,51.61,DONT-PROCESS-LOCATION,51.985,1.0,0.425,0.575,-0.047703892,CIRCLE-LEFT,3.289513,0.683493,-0.23834714,1,0.05
0,37,51.56,DONT-PROCESS-SHAPE,51.985,1.0,0.475,0.525,-0.048863262,SQUARE-RIGHT,4.7964783,0.683493,-0.23834714,1,0.05
0,37,51.56,DONT-PROCESS-SHAPE,51.985,1.0,0.475,0.525,-0.048863262,CIRCLE-LEFT,3.289513,0.683493,-0.23834714,1,0.05
0,38,52.86,DONT-PROCESS-LOCATION,53.235,1.0,0.425,0.575,0.20137767,CIRCLE-LEFT,4.74704,0.6820958,-0.23834714,1,0.05
0,38,52.86,DONT-PROCESS-LOCATION,53.235,1.0,0.425,0.575,0.20137767,SQUARE-RIGHT,3.413205,0.6820958,-0.23834714,1,0.05
0,38,52.81,PROCESS-SHAPE,53.235,1.0,0.475,0.525,0.07438038,CIRCLE-LEFT,4.74704,0.6820958,-0.23834714,1,0.05
0,38,52.81,PROCESS-SHAPE,53.235,1.0,0.475,0.525,0.07438038,SQUARE-RIGHT,3.413205,0.6820958,-0.23834714,1,0.05
0,39,54.06,PROCESS-LOCATION,54.465,1.0,0.455,0.5449999999999999,0.005454451,CIRCLE-LEFT,4.6768436,0.6892575,-0.23834714,1,0.05
0,39,54.06,PROCESS-LOCATION,54.465,1.0,0.455,0.5449999999999999,0.005454451,SQUARE-RIGHT,3.8996055,0.6892575,-0.23834714,1,0.05
0,39,54.11,PROCESS-SHAPE,54.465,1.0,0.405,0.595,0.28262824,CIRCLE-LEFT,4.6768436,0.6892575,-0.23834714,1,0.05
0,39,54.11,PROCESS-SHAPE,54.465,1.0,0.405,0.595,0.28262824,SQUARE-RIGHT,3.8996055,0.6892575,-0.23834714,1,0.05
0,40,55.551,DONT-PROCESS-LOCATION,56.087,0.0,0.586,-0.586,-0.11357342,SQUARE-RIGHT,4.0555706,0.6892575,-0.24052496,1,0.05
0,40,55.551,DONT-PROCESS-LOCATION,56.087,0.0,0.586,-0.586,-0.11357342,CIRCLE-LEFT,3.893968,0.6892575,-0.24052496,1,0.05
0,40,55.29,DONT-PROCESS-SHAPE,56.087,0.0,0.847,-0.847,-0.47527078,SQUARE-RIGHT,4.0555706,0.6892575,-0.24052496,1,0.05
0,40,55.29,DONT-PROCESS-SHAPE,56.087,0.0,0.847,-0.847,-0.47527078,CIRCLE-LEFT,3.893968,0.6892575,-0.24052496,1,0.05
0,40,55.29,DONT-PROCESS-SHAPE,56.087,0.0,0.636,-0.636,-0.47527078,SQUARE-RIGHT,4.0555706,0.6892575,-0.24052496,1,0.05
0,40,55.29,DONT-PROCESS-SHAPE,56.087,0.0,0.636,-0.636,-0.47527078,CIRCLE-LEFT,3.893968,0.6892575,-0.24052496,1,0.05
0,40,55.501,DONT-PROCESS-SHAPE,56.087,0.0,0.847,-0.847,-0.47527078,SQUARE-RIGHT,4.0555706,0.6892575,-0.24052496,1,0.05
0,40,55.501,DONT-PROCESS-SHAPE,56.087,0.0,0.847,-0.847,-0.47527078,CIRCLE-LEFT,3.893968,0.6892575,-0.24052496,1,0.05
0,40,55.501,DONT-PROCESS-SHAPE,56.087,0.0,0.636,-0.636,-0.47527078,SQUARE-RIGHT,4.0555706,0.6892575,-0.24052496,1,0.05
0,40,55.501,DONT-PROCESS-SHAPE,56.087,0.0,0.636,-0.636,-0.47527078,CIRCLE-LEFT,3.893968,0.6892575,-0.24052496,1,0.05
0,40,55.34,PROCESS-LOCATION,56.087,0.0,0.797,-0.797,-0.31552735,SQUARE-RIGHT,4.0555706,0.6892575,-0.24052496,1,0.05
0,40,55.34,PROCESS-LOCATION,56.087,0.0,0.797,-0.797,-0.31552735,CIRCLE-LEFT,3.893968,0.6892575,-0.24052496,1,0.05
0,41,56.962,DONT-PROCESS-LOCATION,57.316,1.0,0.404,0.596,0.17025594,SQUARE-RIGHT,5.1228685,0.6935545,-0.24052496,1,0.05
0,41,56.962,DONT-PROCESS-LOCATION,57.316,1.0,0.404,0.596,0.17025594,CIRCLE-LEFT,3.4656081,0.6935545,-0.24052496,1,0.05
0,41,56.912,PROCESS-SHAPE,57.316,1.0,0.454,0.546,0.38797694,SQUARE-RIGHT,5.1228685,0.6935545,-0.24052496,1,0.05
0,41,56.912,PROCESS-SHAPE,57.316,1.0,0.454,0.546,0.38797694,CIRCLE-LEFT,3.4656081,0.6935545,-0.24052496,1,0.05
0,42,58.191,DONT-PROCESS-LOCATION,58.566,1.0,0.425,0.575,0.33215356,SQUARE-RIGHT,3.6580374,0.6881327,-0.24052496,1,0.05
0,42,58.191,DONT-PROCESS-LOCATION,58.566,1.0,0.425,0.575,0.33215356,CIRCLE-LEFT,4.6813555,0.6881327,-0.24052496,1,0.05
0,42,58.141,PROCESS-SHAPE,58.566,1.0,0.475,0.525,0.44278616,SQUARE-RIGHT,3.6580374,0.6881327,-0.24052496,1,0.05
0,42,58.141,PROCESS-SHAPE,58.566,1.0,0.475,0.525,0.44278616,CIRCLE-LEFT,4.6813555,0.6881327,-0.24052496,1,0.05
0,43,59.6,DONT-PROCESS-LOCATION,60.162,0.0,0.612,-0.612,-0.045507878,SQUARE-RIGHT,2.8759267,0.6881327,-0.23626897,1,0.05
0,43,59.6,DONT-PROCESS-LOCATION,60.162,0.0,0.612,-0.612,-0.045507878,CIRCLE-LEFT,4.179425,0.6881327,-0.23626897,1,0.05
0,43,59.441,PROCESS-LOCATION,60.162,0.0,0.771,-0.771,-0.49771643,SQUARE-RIGHT,2.8759267,0.6881327,-0.23626897,1,0.05
0,43,59.441,PROCESS-LOCATION,60.162,0.0,0.771,-0.771,-0.49771643,CIRCLE-LEFT,4.179425,0.6881327,-0.23626897,1,0.05
0,43,59.391,PROCESS-SHAPE,60.162,0.0,0.821,-0.821,-0.262437,SQUARE-RIGHT,2.8759267,0.6881327,-0.23626897,1,0.05
0,43,59.391,PROCESS-SHAPE,60.162,0.0,0.821,-0.821,-0.262437,CIRCLE-LEFT,4.179425,0.6881327,-0.23626897,1,0.05
0,43,59.391,PROCESS-SHAPE,60.162,0.0,0.562,-0.562,-0.262437,SQUARE-RIGHT,2.8759267,0.6881327,-0.23626897,1,0.05
0,43,59.391,PROCESS-SHAPE,60.162,0.0,0.562,-0.562,-0.262437,CIRCLE-LEFT,4.179425,0.6881327,-0.23626897,1,0.05
0,43,59.65,PROCESS-SHAPE,60.162,0.0,0.821,-0.821,-0.262437,SQUARE-RIGHT,2.8759267,0.6881327,-0.23626897,1,0.05
0,43,59.65,PROCESS-SHAPE,60.162,0.0,0.821,-0.821,-0.262437,CIRCLE-LEFT,4.179425,0.6881327,-0.23626897,1,0.05
0,43,59.65,PROCESS-SHAPE,60.162,0.0,0.562,-0.562,-0.262437,SQUARE-RIGHT,2.8759267,0.6881327,-0.23626897,1,0.05
0,43,59.65,PROCESS-SHAPE,60.162,0.0,0.562,-0.562,-0.262437,CIRCLE-LEFT,4.179425,0.6881327,-0.23626897,1,0.05
0,44,60.987,DONT-PROCESS-LOCATION,61.412,1.0,0.475,0.525,0.18269528,SQUARE-RIGHT,4.80553,0.6848796,-0.23626897,1,0.05
0,44,60.987,DONT-PROCESS-LOCATION,61.412,1.0,0.475,0.525,0.18269528,CIRCLE-LEFT,2.4174294,0.6848796,-0.23626897,1,0.05
0,44,61.037,PROCESS-SHAPE,61.412,1.0,0.425,0.575,0.07253781,SQUARE-RIGHT,4.80553,0.6848796,-0.23626897,1,0.05
0,44,61.037,PROCESS-SHAPE,61.412,1.0,0.425,0.575,0.07253781,CIRCLE-LEFT,2.4174294,0.6848796,-0.23626897,1,0.05
0,45,62.287,PROCESS-LOCATION,62.645,1.0,0.408,0.5920000000000001,-0.061829835,SQUARE-RIGHT,3.9999068,0.69092774,-0.23626897,1,0.05
0,45,62.287,PROCESS-LOCATION,62.645,1.0,0.408,0.5920000000000001,-0.061829835,CIRCLE-LEFT,3.3095055,0.69092774,-0.23626897,1,0.05
0,45,62.237,PROCESS-SHAPE,62.645,1.0,0.458,0.542,0.2603227,SQUARE-RIGHT,3.9999068,0.69092774,-0.23626897,1,0.05
0,45,62.237,PROCESS-SHAPE,62.645,1.0,0.458,0.542,0.2603227,CIRCLE-LEFT,3.3095055,0.69092774,-0.23626897,1,0.05
0,46,63.47,DONT-PROCESS-LOCATION,63.875,1.0,0.455,0.5449999999999999,0.32761717,CIRCLE-LEFT,3.1683793,0.69455665,-0.23626897,1,0.05
0,46,63.47,DONT-PROCESS-LOCATION,63.875,1.0,0.455,0.5449999999999999,0.32761717,SQUARE-RIGHT,4.646335,0.69455665,-0.23626897,1,0.05
0,46,63.52,PROCESS-SHAPE,63.875,1.0,0.405,0.595,0.39419365,CIRCLE-LEFT,3.1683793,0.69455665,-0.23626897,1,0.05
0,46,63.52,PROCESS-SHAPE,63.875,1.0,0.405,0.595,0.39419365,SQUARE-RIGHT,4.646335,0.69455665,-0.23626897,1,0.05
0,47,64.75,DONT-PROCESS-LOCATION,65.127,1.0,0.427,0.573,0.4257703,CIRCLE-LEFT,4.1827297,0.688734,-0.23626897,1,0.05
0,47,64.75,DONT-PROCESS-LOCATION,65.127,1.0,0.427,0.573,0.4257703,SQUARE-RIGHT,3.1132388,0.688734,-0.23626897,1,0.05
0,47,64.7,PROCESS-SHAPE,65.127,1.0,0.477,0.523,0.4457162,CIRCLE-LEFT,4.1827297,0.688734,-0.23626897,1,0.05
0,47,64.7,PROCESS-SHAPE,65.127,1.0,0.477,0.523,0.4457162,SQUARE-RIGHT,3.1132388,0.688734,-0.23626897,1,0.05
0,48,65.952,DONT-PROCESS-LOCATION,66.375,1.0,0.473,0.527,0.4662622,SQUARE-RIGHT,5.3634934,0.6852404,-0.23626897,1,0.05
0,48,65.952,DONT-PROCESS-LOCATION,66.375,1.0,0.473,0.527,0.4662622,CIRCLE-LEFT,3.2827706,0.6852404,-0.23626897,1,0.05
0,48,66.002,PROCESS-SHAPE,66.375,1.0,0.423,0.577,0.49822974,SQUARE-RIGHT,5.3634934,0.6852404,-0.23626897,1,0.05
0,48,66.002,PROCESS-SHAPE,66.375,1.0,0.423,0.577,0.49822974,CIRCLE-LEFT,3.2827706,0.6852404,-0.23626897,1,0.05
0,49,67.2,DONT-PROCESS-LOCATION,67.628,1.0,0.478,0.522,0.4885573,SQUARE-RIGHT,3.647612,0.6831442,-0.23626897,1,0.05
0,49,67.2,DONT-PROCESS-LOCATION,67.628,1.0,0.478,0.522,0.4885573,CIRCLE-LEFT,3.989841,0.6831442,-0.23626897,1,0.05
0,49,67.25,PROCESS-SHAPE,67.628,1.0,0.428,0.5720000000000001,0.52773786,SQUARE-RIGHT,3.647612,0.6831442,-0.23626897,1,0.05
0,49,67.25,PROCESS-SHAPE,67.628,1.0,0.428,0.5720000000000001,0.52773786,CIRCLE-LEFT,3.989841,0.6831442,-0.23626897,1,0.05
0,50,68.503,DONT-PROCESS-LOCATION,68.859,1.0,0.406,0.594,0.53073436,CIRCLE-LEFT,4.383279,0.6898865,-0.23626897,1,0.05
0,50,68.503,DONT-PROCESS-LOCATION,68.859,1.0,0.406,0.594,0.53073436,SQUARE-RIGHT,3.924178,0.6898865,-0.23626897,1,0.05
0,50,68.453,PROCESS-SHAPE,68.859,1.0,0.456,0.544,0.53424275,CIRCLE-LEFT,4.383279,0.6898865,-0.23626897,1,0.05
0,50,68.453,PROCESS-SHAPE,68.859,1.0,0.456,0.544,0.53424275,SQUARE-RIGHT,3.924178,0.6898865,-0.23626897,1,0.05
0,51,69.734,DONT-PROCESS-LOCATION,70.108,1.0,0.424,0.5760000000000001,0.5488406,CIRCLE-LEFT,3.5311446,0.6859319,-0.23626897,1,0.05
0,51,69.734,DONT-PROCESS-LOCATION,70.108,1.0,0.424,0.5760000000000001,0.5488406,SQUARE-RIGHT,4.956548,0.6859319,-0.23626897,1,0.05
0,51,69.684,PROCESS-SHAPE,70.108,1.0,0.474,0.526,0.53094566,CIRCLE-LEFT,3.5311446,0.6859319,-0.23626897,1,0.05
0,51,69.684,PROCESS-SHAPE,70.108,1.0,0.474,0.526,0.53094566,SQUARE-RIGHT,4.956548,0.6859319,-0.23626897,1,0.05
0,52,70.983,DONT-PROCESS-LOCATION,71.357,1.0,0.424,0.5760000000000001,0.55970436,CIRCLE-LEFT,4.984931,0.6835592,-0.23626897,1,0.05
0,52,70.983,DONT-PROCESS-LOCATION,71.357,1.0,0.424,0.5760000000000001,0.55970436,SQUARE-RIGHT,3.42993,0.6835592,-0.23626897,1,0.05
0,52,70.933,PROCESS-SHAPE,71.357,1.0,0.474,0.526,0.5289674,CIRCLE-LEFT,4.984931,0.6835592,-0.23626897,1,0.05
0,52,70.933,PROCESS-SHAPE,71.357,1.0,0.474,0.526,0.5289674,SQUARE-RIGHT,3.42993,0.6835592,-0.23626897,1,0.05
0,53,72.232,DONT-PROCESS-LOCATION,72.587,1.0,0.405,0.595,0.5738226,SQUARE-RIGHT,3.8821993,0.6901355,-0.23626897,1,0.05
0,53,72.232,DONT-PROCESS-LOCATION,72.587,1.0,0.405,0.595,0.5738226,CIRCLE-LEFT,4.854908,0.6901355,-0.23626897,1,0.05
0,53,72.182,PROCESS-SHAPE,72.587,1.0,0.455,0.5449999999999999,0.5353804,SQUARE-RIGHT,3.8821993,0.6901355,-0.23626897,1,0.05
0,53,72.182,PROCESS-SHAPE,72.587,1.0,0.455,0.5449999999999999,0.5353804,CIRCLE-LEFT,4.854908,0.6901355,-0.23626897,1,0.05
0,54,73.412,DONT-PROCESS-LOCATION,73.835,1.0,0.473,0.527,0.5550936,CIRCLE-LEFT,3.2062602,0.6860813,-0.23626897,1,0.05
0,54,73.412,DONT-PROCESS-LOCATION,73.835,1.0,0.473,0.527,0.5550936,SQUARE-RIGHT,5.5035615,0.6860813,-0.23626897,1,0.05
0,54,73.462,PROCESS-SHAPE,73.835,1.0,0.423,0.577,0.55202824,CIRCLE-LEFT,3.2062602,0.6860813,-0.23626897,1,0.05
0,54,73.462,PROCESS-SHAPE,73.835,1.0,0.423,0.577,0.55202824,SQUARE-RIGHT,5.5035615,0.6860813,-0.23626897,1,0.05
0,55,74.71,DONT-PROCESS-LOCATION,75.063,1.0,0.403,0.597,0.57185614,SQUARE-RIGHT,5.470346,0.6916488,-0.23626897,1,0.05
0,55,74.71,DONT-PROCESS-LOCATION,75.063,1.0,0.403,0.597,0.57185614,CIRCLE-LEFT,2.5804567,0.6916488,-0.23626897,1,0.05
0,55,74.66,PROCESS-SHAPE,75.063,1.0,0.453,0.5469999999999999,0.55001694,SQUARE-RIGHT,5.470346,0.6916488,-0.23626897,1,0.05
0,55,74.66,PROCESS-SHAPE,75.063,1.0,0.453,0.5469999999999999,0.55001694,CIRCLE-LEFT,2.5804567,0.6916488,-0.23626897,1,0.05
0,56,75.938,DONT-PROCESS-LOCATION,76.314,1.0,0.426,0.5740000000000001,0.5727137,CIRCLE-LEFT,4.42112,0.68698925,-0.23626897,1,0.05
0,56,75.938,DONT-PROCESS-LOCATION,76.314,1.0,0.426,0.5740000000000001,0.5727137,SQUARE-RIGHT,2.9889495,0.68698925,-0.23626897,1,0.05
0,56,75.888,PROCESS-SHAPE,76.314,1.0,0.476,0.524,0.53961015,CIRCLE-LEFT,4.42112,0.68698925,-0.23626897,1,0.05
0,56,75.888,PROCESS-SHAPE,76.314,1.0,0.476,0.524,0.53961015,SQUARE-RIGHT,2.9889495,0.68698925,-0.23626897,1,0.05
0,57,77.189,DONT-PROCESS-LOCATION,77.542,1.0,0.403,0.597,0.5824282,SQUARE-RIGHT,3.8916993,0.69219357,-0.23626897,1,0.05
0,57,77.189,DONT-PROCESS-LOCATION,77.542,1.0,0.403,0.597,0.5824282,CIRCLE-LEFT,5.321356,0.69219357,-0.23626897,1,0.05
0,57,77.139,PROCESS-SHAPE,77.542,1.0,0.453,0.5469999999999999,0.54256606,SQUARE-RIGHT,3.8916993,0.69219357,-0.23626897,1,0.05
0,57,77.139,PROCESS-SHAPE,77.542,1.0,0.453,0.5469999999999999,0.54256606,CIRCLE-LEFT,5.321356,0.69219357,-0.23626897,1,0.05
0,58,78.417,DONT-PROCESS-LOCATION,78.772,1.0,0.405,0.595,0.58745694,CIRCLE-LEFT,4.7070184,0.69531614,-0.23626897,1,0.05
0,58,78.417,DONT-PROCESS-LOCATION,78.772,1.0,0.405,0.595,0.58745694,SQUARE-RIGHT,3.53201,0.69531614,-0.23626897,1,0.05
0,58,78.367,PROCESS-SHAPE,78.772,1.0,0.455,0.5449999999999999,0.54353964,CIRCLE-LEFT,4.7070184,0.69531614,-0.23626897,1,0.05
0,58,78.367,PROCESS-SHAPE,78.772,1.0,0.455,0.5449999999999999,0.54353964,SQUARE-RIGHT,3.53201,0.69531614,-0.23626897,1,0.05
0,59,79.647,DONT-PROCESS-LOCATION,80.022,1.0,0.425,0.575,0.5824742,SQUARE-RIGHT,4.915418,0.6891897,-0.23626897,1,0.05
0,59,79.647,DONT-PROCESS-LOCATION,80.022,1.0,0.425,0.575,0.5824742,CIRCLE-LEFT,3.9590986,0.6891897,-0.23626897,1,0.05
0,59,79.597,PROCESS-SHAPE,80.022,1.0,0.475,0.525,0.53612375,SQUARE-RIGHT,4.915418,0.6891897,-0.23626897,1,0.05
0,59,79.597,PROCESS-SHAPE,80.022,1.0,0.475,0.525,0.53612375,CIRCLE-LEFT,3.9590986,0.6891897,-0.23626897,1,0.05
0,60,80.897,DONT-PROCESS-LOCATION,81.272,1.0,0.425,0.575,0.5794845,SQUARE-RIGHT,3.4649622,0.6855138,-0.23626897,1,0.05
0,60,80.897,DONT-PROCESS-LOCATION,81.272,1.0,0.425,0.575,0.5794845,CIRCLE-LEFT,4.790699,0.6855138,-0.23626897,1,0.05
0,60,80.847,PROCESS-SHAPE,81.272,1.0,0.475,0.525,0.53167427,SQUARE-RIGHT,3.4649622,0.6855138,-0.23626897,1,0.05
0,60,80.847,PROCESS-SHAPE,81.272,1.0,0.475,0.525,0.53167427,CIRCLE-LEFT,4.790699,0.6855138,-0.23626897,1,0.05
0,61,82.097,DONT-PROCESS-LOCATION,82.501,1.0,0.454,0.546,0.5660907,SQUARE-RIGHT,3.9122458,0.69130826,-0.23626897,1,0.05
0,61,82.097,DONT-PROCESS-LOCATION,82.501,1.0,0.454,0.546,0.5660907,CIRCLE-LEFT,5.1487694,0.69130826,-0.23626897,1,0.05
0,61,82.147,PROCESS-SHAPE,82.501,1.0,0.404,0.596,0.5574045,SQUARE-RIGHT,3.9122458,0.69130826,-0.23626897,1,0.05
0,61,82.147,PROCESS-SHAPE,82.501,1.0,0.404,0.596,0.5574045,CIRCLE-LEFT,5.1487694,0.69130826,-0.23626897,1,0.05
0,62,83.376,DONT-PROCESS-LOCATION,83.749,1.0,0.423,0.577,0.5704544,CIRCLE-LEFT,3.1491568,0.686785,-0.23626897,1,0.05
0,62,83.376,DONT-PROCESS-LOCATION,83.749,1.0,0.423,0.577,0.5704544,SQUARE-RIGHT,5.353156,0.686785,-0.23626897,1,0.05
0,62,83.326,PROCESS-SHAPE,83.749,1.0,0.473,0.527,0.5452427,CIRCLE-LEFT,3.1491568,0.686785,-0.23626897,1,0.05
0,62,83.326,PROCESS-SHAPE,83.749,1.0,0.473,0.527,0.5452427,SQUARE-RIGHT,5.353156,0.686785,-0.23626897,1,0.05
0,63,84.624,DONT-PROCESS-LOCATION,85.001,1.0,0.427,0.573,0.57147264,SQUARE-RIGHT,3.783101,0.684071,-0.23626897,1,0.05
0,63,84.624,DONT-PROCESS-LOCATION,85.001,1.0,0.427,0.573,0.57147264,CIRCLE-LEFT,4.115084,0.684071,-0.23626897,1,0.05
0,63,84.574,PROCESS-SHAPE,85.001,1.0,0.477,0.523,0.53634566,SQUARE-RIGHT,3.783101,0.684071,-0.23626897,1,0.05
0,63,84.574,PROCESS-SHAPE,85.001,1.0,0.477,0.523,0.53634566,CIRCLE-LEFT,4.115084,0.684071,-0.23626897,1,0.05
0,64,85.826,DONT-PROCESS-LOCATION,86.25,1.0,0.474,0.526,0.5532836,SQUARE-RIGHT,5.3081985,0.6824426,-0.23626897,1,0.05
0,64,85.826,DONT-PROCESS-LOCATION,86.25,1.0,0.474,0.526,0.5532836,CIRCLE-LEFT,3.9753704,0.6824426,-0.23626897,1,0.05
0,64,85.876,PROCESS-SHAPE,86.25,1.0,0.424,0.5760000000000001,0.5522074,SQUARE-RIGHT,5.3081985,0.6824426,-0.23626897,1,0.05
0,64,85.876,PROCESS-SHAPE,86.25,1.0,0.424,0.5760000000000001,0.5522074,CIRCLE-LEFT,3.9753704,0.6824426,-0.23626897,1,0.05
